motivic_name,machine_name,stem,Adams filtration,weight,tautorsion,name_occurrence,match_method
1,{0-0},0,0,0,0,1,key
h0,{1-0},0,1,0,0,1,key
h0^2,{2-0},0,2,0,0,1,key
h0^3,{3-0},0,3,0,0,1,key
h1,{1-1},1,1,1,0,1,key
h1^2,{2-1},2,2,2,0,1,key
h2,{1-2},3,1,2,0,1,key
h0 h2,{2-2},3,2,2,0,1,key
h1^3,{3-1},3,3,3,0,1,key
h1^4,{4-1},4,4,4,1,1,key
h2^2,{2-3},6,2,4,0,1,key
h3,{1-3},7,1,4,0,1,key
h0 h3,{2-4},7,2,4,0,1,key
h0^2 h3,{3-3},7,3,4,0,1,key
h0^3 h3,{4-3},7,4,4,0,1,key
h1 h3,{2-5},8,2,5,0,1,key
c0,{3-4},8,3,5,0,1,key
h1^2 h3,{3-5},9,3,6,0,1,key
h1 c0,{4-4},9,4,6,0,1,key
P h1,{5-3},9,5,5,0,1,key
P h1^2,{6-3},10,6,6,0,1,key
P h2,{5-5},11,5,6,0,1,key
P h0 h2,{6-5},11,6,6,0,1,key
P h1^3,{7-3},11,7,7,0,1,key
h3^2,{2-6},14,2,8,0,1,key
h0 h3^2,{3-6},14,3,8,0,1,key
d0,{4-6},14,4,8,0,1,key
h0 d0,{5-7},14,5,8,0,1,key
h0^2 d0,{6-7},14,6,8,0,1,key
h4,{1-4},15,1,8,0,1,key
h0 h4,{2-7},15,2,8,0,1,key
h0^2 h4,{3-7},15,3,8,0,1,key
h0^3 h4,{4-7},15,4,8,0,1,key
h0^4 h4,{5-9},15,5,8,0,1,key
h1 d0,{5-8},15,5,9,0,1,key
h0^5 h4,{6-8},15,6,8,0,1,key
h0^6 h4,{7-7},15,7,8,0,1,key
h0^7 h4,{8-7},15,8,8,0,1,key
h1 h4,{2-8},16,2,9,0,1,key
h1^2 d0,{6-9},16,6,10,0,1,key
P c0,{7-8},16,7,9,0,1,key
h1^2 h4,{3-8},17,3,10,0,1,key
e0,{4-8},17,4,10,0,1,key
h0 e0,{5-10},17,5,10,0,1,key
h0^2 e0,{6-10},17,6,10,0,1,key
h1^3 d0,{7-9},17,7,11,0,1,key
P h1 c0,{8-8},17,8,10,0,1,key
P^2 h1,{9-7},17,9,9,0,1,key
h2 h4,{2-9},18,2,10,0,1,key
h0 h2 h4,{3-9},18,3,10,0,1,key
f0,{4-9},18,4,10,0,1,key
h1^3 h4,{4-10},18,4,11,0,1,key
h1 e0,{5-11},18,5,11,0,1,key
P^2 h1^2,{10-7},18,10,10,0,1,key
c1,{3-10},19,3,11,0,1,key
P^2 h2,{9-10},19,9,10,0,1,key
P^2 h0 h2,{10-9},19,10,10,0,1,key
P^2 h1^3,{11-7},19,11,11,0,1,key
t g,{4-11},20,4,11,0,1,key
h2 e0,{5-13},20,5,12,0,1,key
h0 h2 e0,{6-12},20,6,12,0,1,key
h2^2 h4,{3-11},21,3,12,0,1,key
t h1 g,{5-14},21,5,12,0,1,key
h2 c1,{4-12},22,4,13,0,1,key
c0 d0,{7-12},22,7,13,1,1,key
P d0,{8-13},22,8,12,0,1,key
P h0 d0,{9-14},22,9,12,0,1,key
P h0^2 d0,{10-13},22,10,12,0,1,key
h4 c0,{4-13},23,4,13,0,1,key
h2 g,{5-15},23,5,14,0,1,key
h0 h2 g,{6-15},23,6,14,0,1,key
i,{7-14},23,7,12,0,1,key
h0 i,{8-16},23,8,12,0,1,key
h0^2 i,{9-16},23,9,12,0,1,key
P h1 d0,{9-15},23,9,13,0,1,key
h0^3 i,{10-15},23,10,12,0,1,key
h0^4 i,{11-13},23,11,12,0,1,key
h0^5 i,{12-12},23,12,12,0,1,key
h1 h4 c0,{5-16},24,5,14,0,1,key
P h1^2 d0,{10-16},24,10,14,0,1,key
P^2 c0,{11-14},24,11,13,0,1,key
h1^2 h4 c0,{6-16},25,6,15,1,1,key
c0 e0,{7-16},25,7,15,1,1,key
P e0,{8-17},25,8,14,0,1,key
P h0 e0,{9-19},25,9,14,0,1,key
P h0^2 e0,{10-19},25,10,14,0,1,key
P h1^3 d0,{11-16},25,11,15,0,1,key
P^2 h1 c0,{12-14},25,12,14,0,1,key
P^3 h1,{13-12},25,13,13,0,1,key
h2^2 g,{6-18},26,6,16,0,1,key
j,{7-17},26,7,14,0,1,key
h1^3 h4 c0,{7-18},26,7,16,1,1,key
h0 j,{8-20},26,8,14,0,1,key
P h1 e0,{9-20},26,9,15,0,1,key
P^3 h1^2,{14-12},26,14,14,0,1,key
h3 g,{5-18},27,5,16,1,1,key
P^3 h2,{13-17},27,13,14,0,1,key
P^3 h0 h2,{14-16},27,14,14,0,1,key
P^3 h1^3,{15-12},27,15,15,0,1,key
h1 h3 g,{6-20},28,6,17,1,1,key
d0^2,{8-21},28,8,16,0,1,key
h0 d0^2,{9-24},28,9,16,0,1,key
h0^2 d0^2,{10-23},28,10,16,0,1,key
k,{7-20},29,7,16,0,1,key
h1^2 h3 g,{7-21},29,7,18,1,1,key
h0 k,{8-23},29,8,16,0,1,key
h1 d0^2,{9-25},29,9,17,0,1,key
h4^2,{2-10},30,2,16,0,1,key
h0 h4^2,{3-12},30,3,16,0,1,key
h0^2 h4^2,{4-15},30,4,16,0,1,key
h0^3 h4^2,{5-20},30,5,16,0,1,key
D h2^2,{6-21},30,6,16,0,1,key
h0 r,{7-22},30,7,16,0,1,key
h0^2 r,{8-24},30,8,16,0,1,key
h0^3 r,{9-27},30,9,16,0,1,key
h0^4 r,{10-27},30,10,16,0,1,key
P c0 d0,{11-23},30,11,17,0,1,key
P^2 d0,{12-23},30,12,16,0,1,key
P^2 h0 d0,{13-24},30,13,16,0,1,key
P^2 h0^2 d0,{14-22},30,14,16,0,1,key
h5,{1-5},31,1,16,0,1,key
h0 h5,{2-11},31,2,16,0,1,key
h0^2 h5,{3-14},31,3,16,0,1,key
h1 h4^2,{3-13},31,3,17,0,1,key
h0^3 h5,{4-16},31,4,16,0,1,key
h0^4 h5,{5-22},31,5,16,0,1,key
n,{5-21},31,5,17,0,1,key
h0^5 h5,{6-23},31,6,16,0,1,key
h0^6 h5,{7-23},31,7,16,0,1,key
h0^7 h5,{8-26},31,8,16,0,1,key
d0 e0,{8-25},31,8,18,0,1,key
h0^8 h5,{9-30},31,9,16,0,1,key
h0 d0 e0,{9-29},31,9,18,0,1,key
h0^9 h5,{10-29},31,10,16,0,1,key
h0^2 d0 e0,{10-28},31,10,18,0,1,key
h0^10 h5,{11-27},31,11,16,0,1,key
h0^11 h5,{12-27},31,12,16,0,1,key
h0^12 h5,{13-27},31,13,16,0,1,key
P^2 h1 d0,{13-25},31,13,17,0,1,key
h0^13 h5,{14-25},31,14,16,0,1,key
h0^14 h5,{15-22},31,15,16,0,1,key
h0^15 h5,{16-21},31,16,16,0,1,key
h1 h5,{2-12},32,2,17,0,1,key
d1,{4-17},32,4,18,0,1,key
D h1 h3,{6-24},32,6,17,0,1,key
l,{7-24},32,7,18,0,1,key
h0 l,{8-27},32,8,18,0,1,key
h1 d0 e0,{9-31},32,9,19,0,1,key
P^2 h1^2 d0,{14-26},32,14,18,0,1,key
P^3 c0,{15-23},32,15,17,0,1,key
h1^2 h5,{3-15},33,3,18,0,1,key
p,{4-18},33,4,18,0,1,key
h1 d1,{5-23},33,5,19,0,1,key
D h1^2 h3,{7-25},33,7,18,0,1,key
P c0 e0,{11-29},33,11,19,1,1,key
P^2 e0,{12-30},33,12,18,0,1,key
P^2 h0 e0,{13-32},33,13,18,0,1,key
P^2 h0^2 e0,{14-30},33,14,18,0,1,key
P^2 h1^3 d0,{15-26},33,15,19,0,1,key
P^3 h1 c0,{16-23},33,16,18,0,1,key
P^4 h1,{17-21},33,17,17,0,1,key
h2 h5,{2-13},34,2,18,0,1,key
h0 h2 h5,{3-16},34,3,18,0,1,key
h1^3 h5,{4-19},34,4,19,0,1,key
h2 n,{6-25},34,6,19,0,1,key
h1^2 d1,{6-26},34,6,20,1,1,key
e0^2,{8-28},34,8,20,0,1,key
h0 e0^2,{9-33},34,9,20,0,1,key
h0^2 e0^2,{10-33},34,10,20,0,1,key
P j,{11-32},34,11,18,0,1,key
P h0 j,{12-34},34,12,18,0,1,key
P^2 h1 e0,{13-33},34,13,19,0,1,key
P^4 h1^2,{18-21},34,18,18,0,1,key
h2 d1,{5-24},35,5,20,0,1,key
h1^4 h5,{5-26},35,5,20,1,1,key
m,{7-26},35,7,20,0,1,key
h0 m,{8-29},35,8,20,0,1,key
h1 e0^2,{9-34},35,9,21,0,1,key
P^4 h2,{17-28},35,17,18,0,1,key
P^4 h0 h2,{18-26},35,18,18,0,1,key
P^4 h1^3,{19-21},35,19,19,0,1,key
T,{6-27},36,6,20,0,1,key
h1^5 h5,{6-28},36,6,21,1,1,key
c0 d0^2,{11-34},36,11,21,1,1,key
P d0^2,{12-36},36,12,20,0,1,key
P h0 d0^2,{13-39},36,13,20,0,1,key
P h0^2 d0^2,{14-37},36,14,20,0,1,key
h2^2 h5,{3-17},37,3,20,0,1,key
x,{5-27},37,5,20,0,1,key
h0 x,{6-29},37,6,20,0,1,key
h0^2 x,{7-29},37,7,20,0,1,key
h1 T,{7-27},37,7,21,0,1,key
h1^6 h5,{7-28},37,7,22,1,1,key
h0^3 x,{8-31},37,8,20,0,1,key
e0 g,{8-30},37,8,22,0,1,key
h0 e0 g,{9-36},37,9,22,0,1,key
h0^2 e0 g,{10-37},37,10,22,0,1,key
d0 i,{11-37},37,11,20,0,1,key
h0 d0 i,{12-40},37,12,20,0,1,key
P h1 d0^2,{13-40},37,13,21,0,1,key
h3 h5,{2-14},38,2,20,0,1,key
h0 h3 h5,{3-18},38,3,20,0,1,key
h0^2 h3 h5,{4-22},38,4,20,0,1,key
e1,{4-21},38,4,21,0,1,key
h0^3 h3 h5,{5-29},38,5,20,0,1,key
D h3^2,{6-31},38,6,20,0,1,key
h2^2 d1,{6-30},38,6,22,0,1,key
D h0 h3^2,{7-30},38,7,20,0,1,key
h2 m,{8-32},38,8,22,0,1,key
h1^7 h5,{8-33},38,8,23,1,1,key
h1 e0 g,{9-37},38,9,23,0,1,key
P^2 c0 d0,{15-37},38,15,21,1,1,key
P^3 d0,{16-36},38,16,20,0,1,key
P^3 h0 d0,{17-37},38,17,20,0,1,key
P^3 h0^2 d0,{18-35},38,18,20,0,1,key
h1 h3 h5,{3-19},39,3,21,0,1,key
h5 c0,{4-23},39,4,21,0,1,key
h1 e1,{5-30},39,5,22,0,1,key
c1 g,{7-31},39,7,23,0,1,key
D h1 d0,{9-38},39,9,21,0,1,key
c0 d0 e0,{11-39},39,11,23,1,1,key
P d0 e0,{12-42},39,12,22,0,1,key
P h0 d0 e0,{13-46},39,13,22,0,1,key
P h0^2 d0 e0,{14-45},39,14,22,0,1,key
P^2 i,{15-42},39,15,20,0,1,key
P^2 h0 i,{16-42},39,16,20,0,1,key
P^2 h0^2 i,{17-41},39,17,20,0,1,key
P^3 h1 d0,{17-38},39,17,21,0,1,key
P^2 h0^3 i,{18-38},39,18,20,0,1,key
P^2 h0^4 i,{19-35},39,19,20,0,1,key
P^2 h0^5 i,{20-32},39,20,20,0,1,key
h1^2 h3 h5,{4-25},40,4,22,0,1,structural
f1,{4-24},40,4,22,0,1,structural
h0 f1,{5-32},40,5,22,0,1,structural
h1 h5 c0,{5-31},40,5,22,0,1,structural
P h1 h5,{6-33},40,6,21,0,1,key
h1^2 e1,{6-34},40,6,23,0,1,key
t g^2,{8-34},40,8,23,0,1,key
h2 e0 g,{9-40},40,9,24,2,1,key
D h1^2 d0,{10-41},40,10,22,0,1,key
h0 h2 e0 g,{10-42},40,10,24,2,1,key
d0 j,{11-42},40,11,22,0,1,key
h0 d0 j,{12-46},40,12,22,0,1,key
P h1 d0 e0,{13-47},40,13,23,0,1,key
P^3 h1^2 d0,{18-39},40,18,22,0,1,key
P^4 c0,{19-36},40,19,21,0,1,key
c2,{3-20},41,3,22,0,1,key
h0 c2,{4-26},41,4,22,0,1,key
h1 f1,{5-33},41,5,23,0,1,key
h1^2 h5 c0,{6-35},41,6,23,1,1,key
P h1^2 h5,{7-33},41,7,22,0,1,key
h1^3 e1,{7-34},41,7,24,1,1,key
t h1 g^2,{9-41},41,9,24,2,1,key
D h0^2 e0,{10-44},41,10,22,0,1,key
D h1^3 d0,{11-44},41,11,23,0,1,key
P^2 c0 e0,{15-46},41,15,23,1,1,key
P^3 e0,{16-45},41,16,22,0,1,key
P^3 h0 e0,{17-47},41,17,22,0,1,key
P^3 h0^2 e0,{18-45},41,18,22,0,1,key
P^3 h1^3 d0,{19-39},41,19,23,0,1,key
P^4 h1 c0,{20-36},41,20,22,0,1,key
P^5 h1,{21-32},41,21,21,0,1,key
P h2 h5,{6-37},42,6,22,0,1,key
P h0 h2 h5,{7-36},42,7,22,0,1,key
h1^3 h5 c0,{7-35},42,7,24,1,1,key
P h1^3 h5,{8-38},42,8,23,0,1,key
h2 c1 g,{8-37},42,8,25,2,1,key
D h1 e0,{9-43},42,9,23,0,1,key
c0 e0^2,{11-45},42,11,25,1,1,key
d0^3,{12-48},42,12,24,0,1,key
h0 d0^3,{13-53},42,13,24,0,1,key
h0^2 d0^3,{14-53},42,14,24,0,1,key
P^2 j,{15-51},42,15,22,0,1,key
P^2 h0 j,{16-52},42,16,22,0,1,key
P^3 h1 e0,{17-48},42,17,23,0,1,key
P^5 h1^2,{22-32},42,22,22,0,1,key
h1^4 h5 c0,{8-39},43,8,25,1,1,key
h2 g^2,{9-44},43,9,26,3,1,key
h0 h2 g^2,{10-47},43,10,26,2,1,key
d0 k,{11-48},43,11,24,0,1,key
h0 d0 k,{12-53},43,12,24,0,1,key
h1 d0^3,{13-54},43,13,25,0,1,key
P^5 h2,{21-42},43,21,22,0,1,key
P^5 h0 h2,{22-39},43,22,22,0,1,key
P^5 h1^3,{23-32},43,23,23,0,1,key
g2,{4-27},44,4,24,0,1,key
h0 g2,{5-35},44,5,24,0,1,key
h0^2 g2,{6-39},44,6,24,0,1,key
h1^5 h5 c0,{9-47},44,9,26,1,1,key
D h2^2 d0,{10-48},44,10,24,0,1,key
P c0 d0^2,{15-55},44,15,25,1,1,key
P^2 d0^2,{16-55},44,16,24,0,1,key
P^2 h0 d0^2,{17-58},44,17,24,0,1,key
P^2 h0^2 d0^2,{18-55},44,18,24,0,1,key
h3^2 h5,{3-21},45,3,24,0,1,key
h0 h3^2 h5,{4-28},45,4,24,0,1,key
h5 d0,{5-36},45,5,24,0,1,key
h1 g2,{5-37},45,5,25,0,1,key
h0 h5 d0,{6-40},45,6,24,0,1,key
h0^2 h5 d0,{7-39},45,7,24,0,1,key
t D h1 g,{9-48},45,9,24,0,1,key
h1^6 h5 c0,{10-50},45,10,27,1,1,key
c0 e0 g,{11-51},45,11,27,1,1,key
d0^2 e0,{12-55},45,12,26,0,1,key
h0 d0^2 e0,{13-61},45,13,26,2,1,key
h0^2 d0^2 e0,{14-62},45,14,26,2,1,key
P d0 i,{15-61},45,15,24,0,1,key
P h0 d0 i,{16-62},45,16,24,0,1,key
P^2 h1 d0^2,{17-59},45,17,25,0,1,key
h1 h5 d0,{6-41},46,6,25,0,1,key
h1^2 g2,{6-42},46,6,26,1,1,key
M h1,{7-40},46,7,25,0,1,key
D h2 c1,{8-42},46,8,25,0,1,key
h2^2 g^2,{10-52},46,10,28,2,1,key
D c0 d0,{11-52},46,11,25,1,1,key
d0 l,{11-54},46,11,26,0,1,key
h0 h2^2 g^2,{11-55},46,11,28,1,1,key
h0 d0 l,{12-60},46,12,26,2,1,key
h1 d0^2 e0,{13-62},46,13,27,3,1,key
i^2,{14-65},46,14,24,0,1,key
h0 i^2,{15-65},46,15,24,0,1,key
h0^2 i^2,{16-66},46,16,24,0,1,key
h0^3 i^2,{17-66},46,17,24,0,1,key
h0^4 i^2,{18-63},46,18,24,0,1,key
P^3 c0 d0,{19-55},46,19,25,0,1,key
P^4 d0,{20-53},46,20,24,0,1,key
P^4 h0 d0,{21-54},46,21,24,0,1,key
P^4 h0^2 d0,{22-50},46,22,24,0,1,key
h2 g2,{5-39},47,5,26,0,1,key
h0 h2 g2,{6-43},47,6,26,0,1,key
h1^2 h5 d0,{7-41},47,7,26,0,1,key
P h5 c0,{8-43},47,8,25,0,1,key
M h1^2,{8-44},47,8,26,0,1,key
h3 g^2,{9-50},47,9,28,1,1,key
D h2^2 e0,{10-55},47,10,26,0,1,key
D h0^2 i,{13-68},47,13,24,0,1,key
P D h1 d0,{13-66},47,13,25,0,1,key
h0 Q',{14-69},47,14,24,0,1,key
h0^2 Q',{15-69},47,15,24,0,1,key
P c0 d0 e0,{15-66},47,15,27,1,1,key
h0^3 Q',{16-71},47,16,24,0,1,key
P^2 d0 e0,{16-67},47,16,26,0,1,key
h0^4 Q',{17-72},47,17,24,0,1,key
P^2 h0 d0 e0,{17-71},47,17,26,0,1,key
h0^5 Q',{18-68},47,18,24,0,1,key
P^2 h0^2 d0 e0,{18-67},47,18,26,0,1,key
h0^6 Q',{19-63},47,19,24,0,1,key
h0^7 Q',{20-61},47,20,24,0,1,key
h0^8 Q',{21-59},47,21,24,0,1,key
P^4 h1 d0,{21-55},47,21,25,0,1,key
h0^9 Q',{22-55},47,22,24,0,1,key
h0^10 Q',{23-50},47,23,24,0,1,key
h0^11 Q',{24-47},47,24,24,0,1,key
h3 c2,{4-29},48,4,26,0,1,key
h5 e0,{5-40},48,5,26,0,1,key
h0 h5 e0,{6-44},48,6,26,0,1,key
M h0 h2,{8-46},48,8,26,0,1,key
P h1 h5 c0,{9-52},48,9,26,0,1,key
M h1^3,{9-53},48,9,27,0,1,key
h1 h3 g^2,{10-56},48,10,29,1,1,key
d0 e0^2,{12-64},48,12,28,0,1,key
h0 d0 e0^2,{13-72},48,13,28,2,1,key
P D h1^2 d0,{14-71},48,14,26,0,1,key
h0^2 d0 e0^2,{14-73},48,14,28,2,1,key
P d0 j,{15-73},48,15,26,0,1,key
P h0 d0 j,{16-75},48,16,26,0,1,key
P^2 h1 d0 e0,{17-73},48,17,27,0,1,key
P^4 h1^2 d0,{22-56},48,22,26,0,1,key
P^5 c0,{23-51},48,23,25,0,1,key
h5 f0,{5-41},49,5,26,0,1,key
h1 h5 e0,{6-45},49,6,27,0,1,key
P h1^2 h5 c0,{10-57},49,10,27,1,1,key
D c0 e0,{11-60},49,11,27,1,1,key
e0 l,{11-59},49,11,28,0,1,key
h1^2 h3 g^2,{11-61},49,11,30,1,1,key
h0 e0 l,{12-68},49,12,28,2,1,key
h1 d0 e0^2,{13-73},49,13,29,3,1,key
i j,{14-77},49,14,26,0,1,key
P D h1^3 d0,{15-75},49,15,27,0,1,key
P^3 c0 e0,{19-68},49,19,27,1,1,key
P^4 e0,{20-66},49,20,26,0,1,key
P^4 h0 e0,{21-68},49,21,26,0,1,key
P^4 h0^2 e0,{22-64},49,22,26,0,1,key
P^4 h1^3 d0,{23-56},49,23,27,0,1,key
P^5 h1 c0,{24-51},49,24,26,0,1,key
P^6 h1,{25-47},49,25,25,0,1,key
h5 c1,{4-30},50,4,27,0,1,key
C,{6-46},50,6,27,0,1,key
h1^2 h5 e0,{7-44},50,7,28,1,1,key
D h2^2 g,{10-60},50,10,28,0,1,key
P h1^3 h5 c0,{11-64},50,11,28,1,1,key
P D h1 e0,{13-76},50,13,27,0,1,key
P d0^3,{16-79},50,16,28,0,1,key
P h0 d0^3,{17-84},50,17,28,0,1,key
P h0^2 d0^3,{18-81},50,18,28,0,1,key
P^3 j,{19-77},50,19,26,0,1,key
P^3 h0 j,{20-76},50,20,26,0,1,key
P^4 h1 e0,{21-69},50,21,27,0,1,key
P^6 h1^2,{26-47},50,26,26,0,1,key
h3 g2,{5-42},51,5,28,0,1,key
h0 h3 g2,{6-48},51,6,28,0,1,key
h0^2 h3 g2,{7-45},51,7,28,0,1,key
M h2^2,{8-47},51,8,28,0,1,key
h1^3 h5 e0,{8-48},51,8,29,1,1,key
D h3 g,{9-58},51,9,28,1,1,key
g n,{9-57},51,9,29,0,1,key
e0^3,{12-71},51,12,30,0,1,key
h0 e0^3,{13-80},51,13,30,2,1,key
h0^2 e0^3,{14-83},51,14,30,2,1,key
d0^2 i,{15-84},51,15,28,0,1,key
h0 d0^2 i,{16-87},51,16,28,0,1,key
P h1 d0^3,{17-85},51,17,29,0,1,key
P^6 h2,{25-60},51,25,26,0,1,key
P^6 h0 h2,{26-56},51,26,26,0,1,key
P^6 h1^3,{27-47},51,27,27,0,1,key
DD1,{5-43},52,5,28,0,1,key
h1 h3 g2,{6-49},52,6,29,0,1,key
d1 g,{8-49},52,8,30,0,1,key
h1^4 h5 e0,{9-59},52,9,30,1,1,key
D h1 h3 g,{10-64},52,10,29,1,1,key
e0 m,{11-66},52,11,30,0,1,key
h0 e0 m,{12-75},52,12,30,2,1,key
h1 e0^3,{13-82},52,13,31,3,1,key
i k,{14-86},52,14,28,0,1,key
P^2 c0 d0^2,{19-82},52,19,29,1,1,key
P^3 d0^2,{20-81},52,20,28,0,1,key
P^3 h0 d0^2,{21-84},52,21,28,0,1,key
P^3 h0^2 d0^2,{22-79},52,22,28,0,1,key
h2 h5 c1,{5-44},53,5,29,0,1,key
i1,{7-47},53,7,30,0,1,key
M h1 h3,{8-51},53,8,29,1,1,key
M c0,{9-60},53,9,29,0,1,key
h1 d1 g,{9-61},53,9,31,1,1,key
M P,{10-65},53,10,28,0,1,key
h1^5 h5 e0,{10-66},53,10,31,1,1,key
M P h0,{11-70},53,11,28,0,1,key
D h1^2 h3 g,{11-69},53,11,30,1,1,key
M P h0^2,{12-78},53,12,28,0,1,key
M P h0^3,{13-87},53,13,28,0,1,key
D h1 d0^2,{13-85},53,13,29,0,1,key
M P h0^4,{14-90},53,14,28,0,1,key
M P h0^5,{15-91},53,15,28,0,1,key
M P h0^6,{16-95},53,16,28,0,1,key
P d0^2 e0,{16-91},53,16,30,0,1,key
P h0 d0^2 e0,{17-97},53,17,30,0,1,key
P h0^2 d0^2 e0,{18-95},53,18,30,0,1,key
P^2 d0 i,{19-91},53,19,28,0,1,key
P^2 h0 d0 i,{20-91},53,20,28,0,1,key
P^3 h1 d0^2,{21-85},53,21,29,0,1,key
t D1 h1^2,{6-50},54,6,29,0,1,key
h5 i,{8-55},54,8,28,0,1,key
h1 i1,{8-54},54,8,31,1,1,key
h0 h5 i,{9-65},54,9,28,0,1,key
M h1^2 h3,{9-64},54,9,30,1,1,key
D^2 h2^2,{10-67},54,10,28,0,1,key
M h1 c0,{10-69},54,10,30,0,1,key
h2 g n,{10-68},54,10,31,2,1,key
h1^2 d1 g,{10-70},54,10,32,1,1,key
h0 R1,{11-73},54,11,28,0,1,key
M P h1,{11-71},54,11,29,0,1,key
h1^6 h5 e0,{11-72},54,11,32,1,1,key
